,generations,grammar,dataset,generation,accuracy,f1_score
1273,60,delima,eurosat,14,0.8283950487772623,0.8276727398236593
1274,60,delima,eurosat,15,0.8283950487772623,0.8276727398236593
1275,60,delima,eurosat,16,0.8413580258687338,0.8410539627075195
1276,60,delima,eurosat,17,0.8413580258687338,0.8410539627075195
1277,60,delima,eurosat,18,0.8466049234072367,0.8446574012438456
1278,60,delima,eurosat,19,0.8466049234072367,0.8446574012438456
1279,60,delima,eurosat,20,0.8475308418273926,0.8446574012438456
1280,60,delima,eurosat,21,0.8475308418273926,0.8446574012438456
1281,60,delima,eurosat,22,0.8577160437901815,0.8571515878041586
1282,60,delima,eurosat,23,0.8577160437901815,0.8571515878041586
1283,60,delima,eurosat,24,0.8577160437901815,0.8571515878041586
1284,60,delima,eurosat,25,0.8577160437901815,0.8571515878041586
1285,60,delima,eurosat,26,0.8577160437901815,0.8571515878041586
1286,60,delima,eurosat,27,0.8577160437901815,0.8571515878041586
1287,60,delima,eurosat,28,0.8577160437901815,0.8585142294565836
1288,60,delima,eurosat,29,0.8577160437901815,0.8585142294565836
1289,60,delima,eurosat,30,0.8577160437901815,0.8585142294565836
1290,60,delima,eurosat,31,0.8685185114542643,0.8676995038986206
1291,60,delima,eurosat,32,0.9006172815958658,0.8987277547518412
1292,60,delima,eurosat,33,0.9006172815958658,0.8987277547518412
1293,60,delima,eurosat,34,0.9006172815958658,0.8987277547518412
1294,60,delima,eurosat,35,0.9006172815958658,0.8987277547518412
1295,60,delima,eurosat,36,0.9006172815958658,0.8987277547518412
1296,60,delima,eurosat,37,0.9006172815958658,0.8987277547518412
1297,60,delima,eurosat,38,0.904938260714213,0.9018469850222269
1298,60,delima,eurosat,39,0.904938260714213,0.9018469850222269
1299,60,delima,eurosat,40,0.904938260714213,0.9018469850222269
1300,60,delima,eurosat,41,0.904938260714213,0.9018469850222269
1301,60,delima,eurosat,42,0.904938260714213,0.9018469850222269
1302,60,delima,eurosat,43,0.90524689356486,0.9022759199142456
1303,60,delima,eurosat,44,0.90524689356486,0.9022759199142456
1304,60,delima,eurosat,45,0.90524689356486,0.9022759199142456
1305,60,delima,eurosat,46,0.90524689356486,0.9022759199142456
1306,60,delima,eurosat,47,0.90524689356486,0.9022759199142456
1307,60,delima,eurosat,48,0.90524689356486,0.9037085771560669
1308,60,delima,eurosat,49,0.90524689356486,0.9037085771560669
1309,60,delima,eurosat,50,0.90524689356486,0.9037085771560669
1310,60,delima,eurosat,51,0.90524689356486,0.9037085771560669
1311,60,delima,eurosat,52,0.90524689356486,0.9037085771560669
1312,60,delima,eurosat,53,0.90524689356486,0.9037085771560669
1313,60,delima,eurosat,54,0.90524689356486,0.9037085771560669
1314,60,delima,eurosat,55,0.90524689356486,0.9037085771560669
1315,60,delima,eurosat,56,0.90524689356486,0.9037085771560669
1316,60,delima,eurosat,57,0.90524689356486,0.9037085771560669
1317,60,delima,eurosat,58,0.90524689356486,0.9037085771560669
1318,60,delima,eurosat,59,0.90524689356486,0.9037085771560669
1319,60,delima,eurosat,60,0.90524689356486,0.9037085771560669
1320,60,assuncao,eurosat,0,0.7037037014961243,0.6491362849871317
1321,60,assuncao,eurosat,1,0.8521604935328165,0.8521416783332825
1322,60,assuncao,eurosat,2,0.8521604935328165,0.8521416783332825
1323,60,assuncao,eurosat,3,0.8521604935328165,0.8521416783332825
1324,60,assuncao,eurosat,4,0.8916666507720947,0.8911035458246866
1325,60,assuncao,eurosat,5,0.8916666507720947,0.8911035458246866
1326,60,assuncao,eurosat,6,0.8916666507720947,0.8911035458246866
1327,60,assuncao,eurosat,7,0.8932098547617594,0.8925536672274271
1328,60,assuncao,eurosat,8,0.8981481393178304,0.8989408612251282
1329,60,assuncao,eurosat,9,0.8981481393178304,0.8989408612251282
1330,60,assuncao,eurosat,10,0.9098765254020691,0.9099264939626058
1331,60,assuncao,eurosat,11,0.9098765254020691,0.9099264939626058
1332,60,assuncao,eurosat,12,0.9098765254020691,0.9099264939626058
1333,60,assuncao,eurosat,13,0.9182098706563314,0.9183298945426941
1334,60,assuncao,eurosat,14,0.9182098706563314,0.9183298945426941
1335,60,assuncao,eurosat,15,0.9182098706563314,0.9183298945426941
1336,60,assuncao,eurosat,16,0.9182098706563314,0.9183298945426941
1337,60,assuncao,eurosat,17,0.9182098706563314,0.9183298945426941
1338,60,assuncao,eurosat,18,0.9182098706563314,0.9183298945426941
1339,60,assuncao,eurosat,19,0.9182098706563314,0.9183298945426941
1340,60,assuncao,eurosat,20,0.9182098706563314,0.9183298945426941
1341,60,assuncao,eurosat,21,0.92037034034729,0.9191614190737406
1342,60,assuncao,eurosat,22,0.920987625916799,0.9215102791786194
1343,60,assuncao,eurosat,23,0.9216049313545227,0.9221376578013102
1344,60,assuncao,eurosat,24,0.9216049313545227,0.9221376578013102
1345,60,assuncao,eurosat,25,0.9216049313545227,0.9221376578013102
1346,60,assuncao,eurosat,26,0.9216049313545227,0.9221376578013102
1347,60,assuncao,eurosat,27,0.9216049313545227,0.9221376578013102
1348,60,assuncao,eurosat,28,0.9216049313545227,0.9221376578013102
1349,60,assuncao,eurosat,29,0.9216049313545227,0.9221376578013102
1350,60,assuncao,eurosat,30,0.9225308497746786,0.9227065642674764
1351,60,assuncao,eurosat,31,0.9234567880630493,0.9228963057200114
1352,60,assuncao,eurosat,32,0.9234567880630493,0.9228963057200114
1353,60,assuncao,eurosat,33,0.9234567880630493,0.9228963057200114
1354,60,assuncao,eurosat,34,0.9234567880630493,0.9228963057200114
1355,60,assuncao,eurosat,35,0.9256172776222229,0.9263392885526022
1356,60,assuncao,eurosat,36,0.9283950328826904,0.9282212853431702
1357,60,assuncao,eurosat,37,0.9283950328826904,0.9282212853431702
1358,60,assuncao,eurosat,38,0.9283950328826904,0.9282212853431702
1359,60,assuncao,eurosat,39,0.9283950328826904,0.9282212853431702
1360,60,assuncao,eurosat,40,0.9324073990186056,0.9314163128534952
1361,60,assuncao,eurosat,41,0.9324073990186056,0.9314163128534952
1362,60,assuncao,eurosat,42,0.9324073990186056,0.9314163128534952
1363,60,assuncao,eurosat,43,0.9324073990186056,0.9326417843500773
1364,60,assuncao,eurosat,44,0.9324073990186056,0.9326417843500773
1365,60,assuncao,eurosat,45,0.9324073990186056,0.9326417843500773
1366,60,assuncao,eurosat,46,0.9324073990186056,0.9326417843500773
1367,60,assuncao,eurosat,47,0.934876541296641,0.9341591397921244
1368,60,assuncao,eurosat,48,0.9351851542790731,0.9353991746902466
1369,60,assuncao,eurosat,49,0.9351851542790731,0.9353991746902466
1370,60,assuncao,eurosat,50,0.9351851542790731,0.9353991746902466
1371,60,assuncao,eurosat,51,0.9370370109875997,0.9377626180648804
1372,60,assuncao,eurosat,52,0.940432071685791,0.9405666788419088
1373,60,assuncao,eurosat,53,0.9432098666826884,0.9432335694630941
1374,60,assuncao,eurosat,54,0.9432098666826884,0.9432335694630941
1375,60,assuncao,eurosat,55,0.9441357851028442,0.9439775943756104
1376,60,assuncao,eurosat,56,0.9441357851028442,0.9439775943756104
1377,60,assuncao,eurosat,57,0.9441357851028442,0.9439775943756104
1378,60,assuncao,eurosat,58,0.945061723391215,0.9450280467669169
1379,60,assuncao,eurosat,59,0.945061723391215,0.9450280467669169
1380,60,assuncao,eurosat,60,0.945061723391215,0.9450280467669169
1381,60,proposal,mnist,0,0.9948333899180094,0.994850774606069
1382,60,proposal,mnist,1,0.9948333899180094,0.994850774606069
1383,60,proposal,mnist,2,0.9951666990915934,0.9952759544054667
1384,60,proposal,mnist,3,0.9951666990915934,0.9952759544054667
1385,60,proposal,mnist,4,0.9951666990915934,0.9952759544054667
1386,60,proposal,mnist,5,0.9951666990915934,0.9952759544054667
1387,60,proposal,mnist,6,0.9953333735466003,0.9952759544054667
1388,60,proposal,mnist,7,0.9953333735466003,0.9952759544054667
1389,60,proposal,mnist,8,0.9953333735466003,0.9952759544054667
1390,60,proposal,mnist,9,0.9953333735466003,0.9952759544054667
1391,60,proposal,mnist,10,0.9953333735466003,0.9952759544054667
1392,60,proposal,mnist,11,0.9953333735466003,0.9952759544054667
1393,60,proposal,mnist,12,0.9953333735466003,0.9952759544054667
1394,60,proposal,mnist,13,0.9953333735466003,0.9952759544054667
1395,60,proposal,mnist,14,0.9953333735466003,0.9952759544054667
1396,60,proposal,mnist,15,0.9953333735466003,0.9952759544054667
1397,60,proposal,mnist,16,0.9956667224566141,0.9958428541819254
1398,60,proposal,mnist,17,0.9956667224566141,0.9958428541819254
1399,60,proposal,mnist,18,0.9956667224566141,0.9958428541819254
1400,60,proposal,mnist,19,0.9956667224566141,0.9958428541819254
1401,60,proposal,mnist,20,0.9956667224566141,0.9958428541819254
1402,60,proposal,mnist,21,0.9956667224566141,0.9958428541819254
1403,60,proposal,mnist,22,0.9956667224566141,0.9958428541819254
1404,60,proposal,mnist,23,0.9956667224566141,0.9958428541819254
1405,60,proposal,mnist,24,0.996000071366628,0.9961026708285013
1406,60,proposal,mnist,25,0.996000071366628,0.9961026708285013
1407,60,proposal,mnist,26,0.996000071366628,0.9961026708285013
1408,60,proposal,mnist,27,0.996000071366628,0.9961026708285013
1409,60,proposal,mnist,28,0.996000071366628,0.9961026708285013
1410,60,proposal,mnist,29,0.996000071366628,0.9961026708285013
1411,60,proposal,mnist,30,0.996000071366628,0.9961026708285013
1412,60,proposal,mnist,31,0.996000071366628,0.9961026708285013
1413,60,proposal,mnist,32,0.996000071366628,0.9961026708285013
1414,60,proposal,mnist,33,0.996000071366628,0.9961026708285013
1415,60,proposal,mnist,34,0.996000071366628,0.9961026708285013
1416,60,proposal,mnist,35,0.996000071366628,0.9961026708285013
1417,60,proposal,mnist,36,0.996000071366628,0.9961026708285013
1418,60,proposal,mnist,37,0.996000071366628,0.9961026708285013
1419,60,proposal,mnist,38,0.996000071366628,0.9961026708285013
1420,60,proposal,mnist,39,0.996000071366628,0.9961026708285013
1421,60,proposal,mnist,40,0.996000071366628,0.9961026708285013
1422,60,proposal,mnist,41,0.996000071366628,0.9961026708285013
1423,60,proposal,mnist,42,0.996000071366628,0.9961026708285013
1424,60,proposal,mnist,43,0.996000071366628,0.9961026708285013
1425,60,proposal,mnist,44,0.996000071366628,0.9961026708285013
1426,60,proposal,mnist,45,0.996000071366628,0.9961026708285013
1427,60,proposal,mnist,46,0.996000071366628,0.9961026708285013
1428,60,proposal,mnist,47,0.996000071366628,0.9961026708285013
1429,60,proposal,mnist,48,0.996000071366628,0.9961026708285013
1430,60,proposal,mnist,49,0.996000071366628,0.9961026708285013
1431,60,proposal,mnist,50,0.996000071366628,0.9961026708285013
1432,60,proposal,mnist,51,0.996000071366628,0.9961026708285013
1433,60,proposal,mnist,52,0.996000071366628,0.9961026708285013
1434,60,proposal,mnist,53,0.996000071366628,0.9961026708285013
1435,60,proposal,mnist,54,0.996000071366628,0.9961026708285013
1436,60,proposal,mnist,55,0.996000071366628,0.9961026708285013
1437,60,proposal,mnist,56,0.996000071366628,0.9961026708285013
1438,60,proposal,mnist,57,0.996000071366628,0.9961026708285013
1439,60,proposal,mnist,58,0.996000071366628,0.9961026708285013
1440,60,proposal,mnist,59,0.996000071366628,0.9961026708285013
1441,60,proposal,mnist,60,0.996000071366628,0.9961026708285013
1442,60,assuncao,mnist,0,0.983833392461141,0.9834263324737549
1443,60,assuncao,mnist,1,0.983833392461141,0.9834263324737549
1444,60,assuncao,mnist,2,0.983833392461141,0.9834263324737549
1445,60,assuncao,mnist,3,0.983833392461141,0.9834263324737549
1446,60,assuncao,mnist,4,0.9846667249997457,0.9847648739814758
1447,60,assuncao,mnist,5,0.9855000376701355,0.9854419231414795
1448,60,assuncao,mnist,6,0.9890000224113464,0.9891346096992493
1449,60,assuncao,mnist,7,0.9890000224113464,0.9891346096992493
1450,60,assuncao,mnist,8,0.9890000224113464,0.9891346096992493
1451,60,assuncao,mnist,9,0.9913333654403687,0.9914021492004395
1452,60,assuncao,mnist,10,0.9913333654403687,0.9914021492004395
1453,60,assuncao,mnist,11,0.9913333654403687,0.9914021492004395
1454,60,assuncao,mnist,12,0.9913333654403687,0.9914021492004395
1455,60,assuncao,mnist,13,0.9913333654403687,0.9914021492004395
1456,60,assuncao,mnist,14,0.9918333689371744,0.9917092323303223
1457,60,assuncao,mnist,15,0.9918333689371744,0.9917092323303223
1458,60,assuncao,mnist,16,0.9918333689371744,0.9917092323303223
1459,60,assuncao,mnist,17,0.9918333689371744,0.9917092323303223
1460,60,assuncao,mnist,18,0.9918333689371744,0.9917092323303223
1461,60,assuncao,mnist,19,0.9918333689371744,0.9917092323303223
1462,60,assuncao,mnist,20,0.9918333689371744,0.9917092323303223
1463,60,assuncao,mnist,21,0.9918333689371744,0.9917092323303223
1464,60,assuncao,mnist,22,0.9933333794275919,0.9934335350990295
1465,60,assuncao,mnist,23,0.9933333794275919,0.9934335350990295
1466,60,assuncao,mnist,24,0.9933333794275919,0.9934335350990295
1467,60,assuncao,mnist,25,0.9935000538825989,0.9936225215593973
1468,60,assuncao,mnist,26,0.9935000538825989,0.9936225215593973
1469,60,assuncao,mnist,27,0.9935000538825989,0.9936225215593973
1470,60,assuncao,mnist,28,0.9935000538825989,0.9936225215593973
1471,60,assuncao,mnist,29,0.9950000643730164,0.9950397610664368
1472,60,assuncao,mnist,30,0.9950000643730164,0.9950397610664368
1473,60,assuncao,mnist,31,0.9950000643730164,0.9950397610664368
1474,60,assuncao,mnist,32,0.9965000748634338,0.9965278506278992
1475,60,assuncao,mnist,33,0.9965000748634338,0.9965278506278992
1476,60,assuncao,mnist,34,0.9965000748634338,0.9965278506278992
1477,60,assuncao,mnist,35,0.9965000748634338,0.9965278506278992
1478,60,assuncao,mnist,36,0.9965000748634338,0.9965278506278992
1479,60,assuncao,mnist,37,0.9965000748634338,0.9965278506278992
1480,60,assuncao,mnist,38,0.9965000748634338,0.9965278506278992
1481,60,assuncao,mnist,39,0.9965000748634338,0.9965278506278992
1482,60,assuncao,mnist,40,0.9965000748634338,0.9965278506278992
1483,60,assuncao,mnist,41,0.9965000748634338,0.9965278506278992
1484,60,assuncao,mnist,42,0.9965000748634338,0.9965278506278992
1485,60,assuncao,mnist,43,0.9965000748634338,0.9965278506278992
1486,60,assuncao,mnist,44,0.9965000748634338,0.9965278506278992
1487,60,assuncao,mnist,45,0.9970000386238098,0.99702388048172
1488,60,assuncao,mnist,46,0.9970000386238098,0.99702388048172
1489,60,assuncao,mnist,47,0.9970000386238098,0.99702388048172
1490,60,assuncao,mnist,48,0.9970000386238098,0.99702388048172
1491,60,assuncao,mnist,49,0.9970000386238098,0.99702388048172
1492,60,assuncao,mnist,50,0.9970000386238098,0.99702388048172
1493,60,assuncao,mnist,51,0.9970000386238098,0.99702388048172
1494,60,assuncao,mnist,52,0.9970000386238098,0.99702388048172
1495,60,assuncao,mnist,53,0.9970000386238098,0.99702388048172
1496,60,assuncao,mnist,54,0.9970000386238098,0.99702388048172
1497,60,assuncao,mnist,55,0.9970000386238098,0.99702388048172
1498,60,assuncao,mnist,56,0.9970000386238098,0.99702388048172
1499,60,assuncao,mnist,57,0.9970000386238098,0.99702388048172
1500,60,assuncao,mnist,58,0.9970000386238098,0.99702388048172
1501,60,assuncao,mnist,59,0.9970000386238098,0.99702388048172
1502,60,assuncao,mnist,60,0.9970000386238098,0.99702388048172
1503,30,diniz,cifar10,0,0.5855000217755636,0.5502881407737732
1504,30,diniz,cifar10,1,0.5891667008399963,0.5569979945818583
1505,30,diniz,cifar10,2,0.5891667008399963,0.5569979945818583
1506,30,diniz,cifar10,3,0.5891667008399963,0.5569979945818583
1507,30,diniz,cifar10,4,0.5891667008399963,0.5569979945818583
1508,30,diniz,cifar10,5,0.5891667008399963,0.5569979945818583
1509,30,diniz,cifar10,6,0.5891667008399963,0.5569979945818583
1510,30,diniz,cifar10,7,0.5891667008399963,0.5569979945818583
1511,30,diniz,cifar10,8,0.5891667008399963,0.5569979945818583
1512,30,diniz,cifar10,9,0.5891667008399963,0.5569979945818583
1513,30,diniz,cifar10,10,0.5891667008399963,0.5569979945818583
1514,30,diniz,cifar10,11,0.5891667008399963,0.5569979945818583
1515,30,diniz,cifar10,12,0.5891667008399963,0.5569979945818583
1516,30,diniz,cifar10,13,0.5891667008399963,0.5569979945818583
1517,30,diniz,cifar10,14,0.5891667008399963,0.5569979945818583
1518,30,diniz,cifar10,15,0.5891667008399963,0.5569979945818583
1519,30,diniz,cifar10,16,0.5891667008399963,0.5569979945818583
1520,30,diniz,cifar10,17,0.5891667008399963,0.5569979945818583
1521,30,diniz,cifar10,18,0.5891667008399963,0.5569979945818583
1522,30,diniz,cifar10,19,0.5891667008399963,0.5569979945818583
1523,30,diniz,cifar10,20,0.5891667008399963,0.5569979945818583
1524,30,diniz,cifar10,21,0.5891667008399963,0.5569979945818583
1525,30,diniz,cifar10,22,0.5891667008399963,0.5569979945818583
1526,30,diniz,cifar10,23,0.5891667008399963,0.5569979945818583
1527,30,diniz,cifar10,24,0.5891667008399963,0.5569979945818583
1528,30,diniz,cifar10,25,0.5891667008399963,0.5569979945818583
1529,30,diniz,cifar10,26,0.5891667008399963,0.5569979945818583
1530,30,diniz,cifar10,27,0.5891667008399963,0.5569979945818583
1531,30,diniz,cifar10,28,0.5891667008399963,0.5569979945818583
1532,30,diniz,cifar10,29,0.5891667008399963,0.5569979945818583
1533,30,diniz,cifar10,30,0.5891667008399963,0.5569979945818583
1534,30,diniz,eurosat,0,0.7280864119529724,0.7277952829996744
1535,30,diniz,eurosat,1,0.7280864119529724,0.7277952829996744
1536,30,diniz,eurosat,2,0.7280864119529724,0.7277952829996744
1537,30,diniz,eurosat,3,0.7280864119529724,0.7277952829996744
1538,30,diniz,eurosat,4,0.7280864119529724,0.7277952829996744
1539,30,diniz,eurosat,5,0.7280864119529724,0.7277952829996744
1540,30,diniz,eurosat,6,0.7280864119529724,0.7277952829996744
1541,30,diniz,eurosat,7,0.7280864119529724,0.7277952829996744
1542,30,diniz,eurosat,8,0.7280864119529724,0.7277952829996744
1543,30,diniz,eurosat,9,0.7280864119529724,0.7277952829996744
1544,30,diniz,eurosat,10,0.7280864119529724,0.7277952829996744
1545,30,diniz,eurosat,11,0.7280864119529724,0.7277952829996744
1546,30,diniz,eurosat,12,0.7280864119529724,0.7277952829996744
1547,30,diniz,eurosat,13,0.7280864119529724,0.7277952829996744
1548,30,diniz,eurosat,14,0.7280864119529724,0.7277952829996744
1549,30,diniz,eurosat,15,0.7280864119529724,0.7277952829996744
1550,30,diniz,eurosat,16,0.7280864119529724,0.7277952829996744
1551,30,diniz,eurosat,17,0.7280864119529724,0.7277952829996744
1552,30,diniz,eurosat,18,0.7280864119529724,0.7277952829996744
1553,30,diniz,eurosat,19,0.7280864119529724,0.7277952829996744
1554,30,diniz,eurosat,20,0.7280864119529724,0.7277952829996744
1555,30,diniz,eurosat,21,0.7280864119529724,0.7277952829996744
1556,30,diniz,eurosat,22,0.7280864119529724,0.7277952829996744
1557,30,diniz,eurosat,23,0.7280864119529724,0.7277952829996744
1558,30,diniz,eurosat,24,0.7280864119529724,0.7277952829996744
1559,30,diniz,eurosat,25,0.7280864119529724,0.7277952829996744
1560,30,diniz,eurosat,26,0.7280864119529724,0.7277952829996744
1561,30,diniz,eurosat,27,0.7280864119529724,0.7277952829996744
1562,30,diniz,eurosat,28,0.7280864119529724,0.7277952829996744
1563,30,diniz,eurosat,29,0.7280864119529724,0.7277952829996744
1564,30,diniz,eurosat,30,0.7280864119529724,0.7277952829996744
1565,30,diniz,kmnist,0,0.9438333908716837,0.9472712278366089
1566,30,diniz,kmnist,1,0.9531667033831278,0.953562060991923
1567,30,diniz,kmnist,2,0.9531667033831278,0.953562060991923
1568,30,diniz,kmnist,3,0.9531667033831278,0.953562060991923
1569,30,diniz,kmnist,4,0.9531667033831278,0.953562060991923
1570,30,diniz,kmnist,5,0.9531667033831278,0.953562060991923
1571,30,diniz,kmnist,6,0.9531667033831278,0.953562060991923
1572,30,diniz,kmnist,7,0.9531667033831278,0.953562060991923
1573,30,diniz,kmnist,8,0.9531667033831278,0.953562060991923
1574,30,diniz,kmnist,9,0.9531667033831278,0.953562060991923
1575,30,diniz,kmnist,10,0.9531667033831278,0.953562060991923
1576,30,diniz,kmnist,11,0.9531667033831278,0.953562060991923
1577,30,diniz,kmnist,12,0.9531667033831278,0.953562060991923
1578,30,diniz,kmnist,13,0.9531667033831278,0.953562060991923
1579,30,diniz,kmnist,14,0.9531667033831278,0.953562060991923
1580,30,diniz,kmnist,15,0.9531667033831278,0.953562060991923
1581,30,diniz,kmnist,16,0.9531667033831278,0.953562060991923
1582,30,diniz,kmnist,17,0.9531667033831278,0.953562060991923
1583,30,diniz,kmnist,18,0.9531667033831278,0.953562060991923
1584,30,diniz,kmnist,19,0.9531667033831278,0.953562060991923
1585,30,diniz,kmnist,20,0.9531667033831278,0.953562060991923
1586,30,diniz,kmnist,21,0.9531667033831278,0.953562060991923
1587,30,diniz,kmnist,22,0.9531667033831278,0.953562060991923
1588,30,diniz,kmnist,23,0.9531667033831278,0.953562060991923
1589,30,diniz,kmnist,24,0.9531667033831278,0.953562060991923
1590,30,diniz,kmnist,25,0.9531667033831278,0.953562060991923
1591,30,diniz,kmnist,26,0.9531667033831278,0.953562060991923
1592,30,diniz,kmnist,27,0.9531667033831278,0.953562060991923
1593,30,diniz,kmnist,28,0.9531667033831278,0.953562060991923
1594,30,diniz,kmnist,29,0.9531667033831278,0.953562060991923
1595,30,diniz,kmnist,30,0.9531667033831278,0.953562060991923
1596,30,diniz,mnist,0,0.9843333760897318,0.9842923879623413
1597,30,diniz,mnist,1,0.9848333795865377,0.9846230745315552
1598,30,diniz,mnist,2,0.9848333795865377,0.9846230745315552
1599,30,diniz,mnist,3,0.9848333795865377,0.9846230745315552
1600,30,diniz,mnist,4,0.9848333795865377,0.9846230745315552
1601,30,diniz,mnist,5,0.9848333795865377,0.9846230745315552
1602,30,diniz,mnist,6,0.9848333795865377,0.9846230745315552
1603,30,diniz,mnist,7,0.9848333795865377,0.9846230745315552
1604,30,diniz,mnist,8,0.9848333795865377,0.9846230745315552
1605,30,diniz,mnist,9,0.9848333795865377,0.9846230745315552
1606,30,diniz,mnist,10,0.9848333795865377,0.9846230745315552
1607,30,diniz,mnist,11,0.9848333795865377,0.9846230745315552
1608,30,diniz,mnist,12,0.9848333795865377,0.9846230745315552
1609,30,diniz,mnist,13,0.9848333795865377,0.9846230745315552
1610,30,diniz,mnist,14,0.9848333795865377,0.9846230745315552
1611,30,diniz,mnist,15,0.9848333795865377,0.9846230745315552
1612,30,diniz,mnist,16,0.9848333795865377,0.9846230745315552
1613,30,diniz,mnist,17,0.9848333795865377,0.9846230745315552
1614,30,diniz,mnist,18,0.9848333795865377,0.9846230745315552
1615,30,diniz,mnist,19,0.9848333795865377,0.9846230745315552
1616,30,diniz,mnist,20,0.9848333795865377,0.9846230745315552
1617,30,diniz,mnist,21,0.9848333795865377,0.9846230745315552
1618,30,diniz,mnist,22,0.9848333795865377,0.9846230745315552
1619,30,diniz,mnist,23,0.9848333795865377,0.9846230745315552
1620,30,diniz,mnist,24,0.9848333795865377,0.9846230745315552
1621,30,diniz,mnist,25,0.9848333795865377,0.9846230745315552
1622,30,diniz,mnist,26,0.9848333795865377,0.9846230745315552
1623,30,diniz,mnist,27,0.9848333795865377,0.9846230745315552
1624,30,diniz,mnist,28,0.9848333795865377,0.9846230745315552
1625,30,diniz,mnist,29,0.9848333795865377,0.9846230745315552
1626,30,diniz,mnist,30,0.9848333795865377,0.9846230745315552
1627,30,diniz,octmnist,0,0.6140000224113464,0.6102770566940308
1628,30,diniz,octmnist,1,0.6140000224113464,0.6102770566940308
1629,30,diniz,octmnist,2,0.6140000224113464,0.6102770566940308
1630,30,diniz,octmnist,3,0.6140000224113464,0.6102770566940308
1631,30,diniz,octmnist,4,0.6140000224113464,0.6102770566940308
1632,30,diniz,octmnist,5,0.6140000224113464,0.6102770566940308
1633,30,diniz,octmnist,6,0.6140000224113464,0.6102770566940308
1634,30,diniz,octmnist,7,0.6140000224113464,0.6102770566940308
1635,30,diniz,octmnist,8,0.6140000224113464,0.6102770566940308
1636,30,diniz,octmnist,9,0.6140000224113464,0.6102770566940308
1637,30,diniz,octmnist,10,0.6140000224113464,0.6102770566940308
1638,30,diniz,octmnist,11,0.6140000224113464,0.6102770566940308
1639,30,diniz,octmnist,12,0.6140000224113464,0.6102770566940308
1640,30,diniz,octmnist,13,0.6140000224113464,0.6102770566940308
1641,30,diniz,octmnist,14,0.6140000224113464,0.6102770566940308
1642,30,diniz,octmnist,15,0.6140000224113464,0.6102770566940308
1643,30,diniz,octmnist,16,0.6140000224113464,0.6102770566940308
1644,30,diniz,octmnist,17,0.6140000224113464,0.6102770566940308
1645,30,diniz,octmnist,18,0.6140000224113464,0.6102770566940308
1646,30,diniz,octmnist,19,0.6140000224113464,0.6102770566940308
1647,30,diniz,octmnist,20,0.6140000224113464,0.6102770566940308
1648,30,diniz,octmnist,21,0.6140000224113464,0.6102770566940308
1649,30,diniz,octmnist,22,0.6140000224113464,0.6102770566940308
1650,30,diniz,octmnist,23,0.6140000224113464,0.6102770566940308
1651,30,diniz,octmnist,24,0.6140000224113464,0.6102770566940308
1652,30,diniz,octmnist,25,0.6140000224113464,0.6102770566940308
1653,30,diniz,octmnist,26,0.6140000224113464,0.6102770566940308
1654,30,diniz,octmnist,27,0.6140000224113464,0.6102770566940308
1655,30,diniz,octmnist,28,0.6140000224113464,0.6102770566940308
1656,30,diniz,octmnist,29,0.6140000224113464,0.6102770566940308
1657,30,diniz,octmnist,30,0.6140000224113464,0.6102770566940308
1658,30,diniz,organmnist_axial,0,0.861589252948761,0.8612183332443237
1659,30,diniz,organmnist_axial,1,0.8627329667409261,0.8623790542284647
1660,30,diniz,organmnist_axial,2,0.8627329667409261,0.8623790542284647
1661,30,diniz,organmnist_axial,3,0.8627329667409261,0.8623790542284647
1662,30,diniz,organmnist_axial,4,0.8627329667409261,0.8623790542284647
1663,30,diniz,organmnist_axial,5,0.8627329667409261,0.8623790542284647
1664,30,diniz,organmnist_axial,6,0.8627329667409261,0.8623790542284647
1665,30,diniz,organmnist_axial,7,0.8627329667409261,0.8623790542284647
1666,30,diniz,organmnist_axial,8,0.8627329667409261,0.8623790542284647
1667,30,diniz,organmnist_axial,9,0.8627329667409261,0.8623790542284647
1668,30,diniz,organmnist_axial,10,0.8627329667409261,0.8623790542284647
1669,30,diniz,organmnist_axial,11,0.8627329667409261,0.8623790542284647
1670,30,diniz,organmnist_axial,12,0.8627329667409261,0.8623790542284647
1671,30,diniz,organmnist_axial,13,0.8627329667409261,0.8623790542284647
1672,30,diniz,organmnist_axial,14,0.8627329667409261,0.8623790542284647
1673,30,diniz,organmnist_axial,15,0.8627329667409261,0.8623790542284647
1674,30,diniz,organmnist_axial,16,0.8627329667409261,0.8623790542284647
1675,30,diniz,organmnist_axial,17,0.8627329667409261,0.8623790542284647
1676,30,diniz,organmnist_axial,18,0.8627329667409261,0.8623790542284647
1677,30,diniz,organmnist_axial,19,0.8627329667409261,0.8623790542284647
1678,30,diniz,organmnist_axial,20,0.8627329667409261,0.8623790542284647
1679,30,diniz,organmnist_axial,21,0.8627329667409261,0.8623790542284647
1680,30,diniz,organmnist_axial,22,0.8627329667409261,0.8623790542284647
1681,30,diniz,organmnist_axial,23,0.8627329667409261,0.8623790542284647
1682,30,diniz,organmnist_axial,24,0.8627329667409261,0.8623790542284647
1683,30,diniz,organmnist_axial,25,0.8627329667409261,0.8623790542284647
1684,30,diniz,organmnist_axial,26,0.8627329667409261,0.8623790542284647
1685,30,diniz,organmnist_axial,27,0.8627329667409261,0.8623790542284647
1686,30,diniz,organmnist_axial,28,0.8627329667409261,0.8623790542284647
